,im_path,set_name,sharpness,noise,motion_blur,contrast,saturation,lines,symmetry,faces,number_of_faces,faces_sharp_all,faces_noise_all,faces_motion_blur_all,eye_ear_list
675,346/IMG_4841.JPG,346,48.0,26.0,77.0,"[0.5545267, 0.18711163, 0.48235294222831726]",0.1629130244255066,"[-1.2924966677897853, 72.80109889280519]","[10.218469645069511, 10.32762154469885]","rectangles[[(2718, 57) (2904, 242)], [(1170, 1376) (1632, 1838)]]",2,"[11.0, 19.0]","[6.0, 5.0]","[19.0, 28.0]","[(0.3850341512464806, 0.38666050608713576), (0.291097256752288, 0.2774700332957825)]"
676,346/IMG_4842.JPG,346,55.0,32.0,84.0,"[0.5250451, 0.18678583, 0.47058823704719543]",0.1689063012599945,"[1.1932661313713584, 62.39390995922599]","[10.228283089716422, 10.307705163637015]","rectangles[[(1118, 1376) (1580, 1838)], [(2626, 150) (2781, 305)], [(1402, 1360) (1787, 1745)]]",3,"[12.139999999984866, 15.0, 15.0]","[5.0, 5.0, 6.0]","[23.0, 20.0, 29.0]","[(0.34101679913162064, 0.30258698517001986), (0.27628251552102917, 0.3054672059845306), (0.3378520837561839, 0.44280052769616074)]"
677,347/IMG_4855.JPG,347,62.0,22.0,86.0,"[0.4213058, 0.2286917, 0.6431372612714767]",0.4082813858985901,"[-0.005434729100835944, 184.00271737123884]","[10.291794955011301, 10.273799907262038]","rectangles[[(1561, 1490) (1882, 1811)], [(1232, 1914) (1418, 2100)]]",2,"[9.0, 8.0]","[6.0, 5.0]","[16.0, 15.0]","[(0.2392698580830412, 0.29816226682628655), (0.2971196070319167, 0.3498424165232827)]"
678,347/IMG_4856.JPG,347,63.0,28.0,91.0,"[0.43011218, 0.23438719, 0.647058829665184]",0.39979076385498047,"[0.0, 76.0]","[10.34195345579056, 10.32152641931577]","rectangles[[(1632, 1418) (1953, 1739)], [(687, 2198) (910, 2421)]]",2,"[12.0, 8.0]","[7.0, 5.0]","[26.0, 14.0]","[(0.3330457288624993, 0.3289490419169212), (0.2930986078711242, 0.3047874056838567)]"
679,348/IMG_4859.JPG,348,33.0,10.0,43.0,"[0.5978769, 0.19373001, 0.50078431367873]",0.5074411034584045,"[0.027770636593421036, 72.02777242147643]","[10.313958452148075, 10.361160521906019]","rectangles[[(883, 1276) (1204, 1597)]]",1,[5.0],[3.0],[10.0],"[(0.3356871978097737, 0.23779328332939373)]"
680,348/IMG_4860.JPG,348,28.0,9.0,39.0,"[0.55315477, 0.18713233, 0.47058823704719543]",0.48725178837776184,"[-0.6536358969195218, 177.6091213873882]","[10.351169656460856, 10.405263492071828]","rectangles[[(1810, 1347) (2131, 1668)], [(705, 1490) (1026, 1811)]]",2,"[9.0, 9.0]","[4.0, 5.0]","[16.0, 18.0]","[(0.22058064064141258, 0.23379054183268716), (0.16664352333993332, 0.1697349849846554)]"
681,348/IMG_4861.JPG,348,27.0,8.0,37.0,"[0.6059601, 0.20108362, 0.5333333313465118]",0.4902782440185547,"[-0.662215501256172, 74.81310045707235]","[10.287999868010287, 10.370464926748502]","rectangles[[(1703, 1383) (2024, 1704)], [(598, 1561) (919, 1882)]]",2,"[7.0, 8.0]","[4.0, 4.0]","[11.0, 17.0]","[(0.19059362825249176, 0.2103716376370376), (0.18636536238479198, 0.16933281454173077)]"
682,349/IMG_4862.JPG,349,75.0,43.0,110.0,"[0.3881388, 0.24822122, 0.6509804055094719]",0.24959297478199005,"[0.7270985450296389, 182.03571078225283]","[10.181533657780232, 10.27139011139102]","rectangles[[(1357, 1945) (1486, 2074)]]",1,[21.0],[5.0],[28.0],"[(0.2781380924655495, 0.2171861213815347)]"
683,349/IMG_4863.JPG,349,75.0,45.0,116.0,"[0.39512706, 0.24012981, 0.6196078583598137]",0.2705736458301544,"[-0.06975563487021505, 229.55827146935917]","[10.31739496753011, 10.265695684230645]","rectangles[[(1560, 1904) (1715, 2059)]]",1,[20.0],[5.0],[25.0],"[(0.17669649888473704, 0.13847435858091883)]"
684,349/IMG_4864.JPG,349,74.0,45.0,115.0,"[0.3983392, 0.24168697, 0.623529426753521]",0.26356202363967896,"[0.29073425125100505, 132.5631924781536]","[10.29995352725313, 10.21227343815567]","rectangles[[(1474, 2128) (1629, 2283)]]",1,[19.0],[6.0],[25.0],"[(0.1516018286384735, 0.09533653796366952)]"
685,349/IMG_4865.JPG,349,75.0,46.0,115.13999999998487,"[0.40673962, 0.24342345, 0.6313725635409355]",0.26018497347831726,"[1.403153888963681, 131.84839779079607]","[10.2240894611725, 10.181087523614053]","rectangles[[(1440, 2111) (1594, 2266)]]",1,[20.0],[5.0],[25.0],"[(0.19936305570722498, 0.14957205562262488)]"
686,349/IMG_4866.JPG,349,76.0,47.0,117.0,"[0.4041762, 0.24566767, 0.6352941319346428]",0.2620450258255005,"[-1.181087755452031, 60.53924347066124]","[10.258163550733325, 10.245984836929653]","rectangles[[(1543, 2128) (1698, 2283)]]",1,[17.0],[6.0],[25.0],"[(0.23419440254942525, 0.1642623026970212)]"
687,350/IMG_4912.JPG,350,33.0,21.0,48.0,"[0.6668984, 0.18850164, 0.49803921580314636]",0.31003162264823914,"[-0.7286031224825974, 211.7663807123312]","[10.313073344620577, 10.394108577787364]",rectangles[],0,[],[],[],[]
688,350/IMG_4913.JPG,350,32.0,18.0,46.0,"[0.68335617, 0.18774793, 0.5098039209842682]",0.3106096684932709,"[-1.4101141209196328, 331.26726370107866]","[10.248652299810075, 10.346028761093146]","rectangles[[(1118, 1067) (1580, 1530)]]",1,[9.0],[4.0],[13.0],"[(0.40127228421773664, 0.3964200563655016)]"
689,351/IMG_4951.JPG,351,105.0,97.0,127.0,"[0.4795854, 0.26870918, 0.7098039239645004]",0.2918606996536255,"[0.12435499454676144, 72.56031973468694]","[10.313746521491126, 10.311696849556595]","rectangles[[(1977, 1659) (2066, 1748)], [(1537, 1788) (1644, 1895)], [(1271, 1673) (1400, 1802)], [(2217, 1945) (2346, 2074)], [(2743, 1525) (2850, 1633)], [(1847, 1585) (1955, 1692)], [(1118, 1871) (1226, 1979)], [(2196, 1689) (2285, 1778)]]",8,"[16.0, 19.0, 16.0, 18.0, 17.0, 19.0, 14.0, 17.0]","[3.0, 4.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0]","[21.0, 22.0, 22.0, 25.0, 22.0, 29.0, 21.0, 22.0]","[(0.2773500981126146, 0.3333333333333333), (0.2102353324910547, 0.2317137785453969), (0.30677024007840165, 0.2638752983404338), (0.33644064270497887, 0.2867441755680875), (0.23971772826690166, 0.21404317236952233), (0.35355339059327373, 0.2881914106003264), (0.3, 0.279078152825719), (0.23038404810405297, 0.18745014804257001)]"
690,351/IMG_4952.JPG,351,94.0,87.0,127.0,"[0.42847598, 0.23082568, 0.6078431457281113]",0.29160642623901367,"[-0.17014506695836937, 230.32585612562042]","[10.315036161269663, 10.338212745856625]","rectangles[[(1955, 1656) (2062, 1764)], [(1513, 1800) (1620, 1907)], [(2186, 1689) (2275, 1778)], [(1242, 1687) (1371, 1816)], [(2203, 1959) (2332, 2088)], [(1823, 1597) (1931, 1704)], [(2719, 1537) (2826, 1645)], [(1101, 1878) (1191, 1967)]]",8,"[14.0, 15.0, 14.0, 14.0, 19.0, 17.0, 14.0, 13.0]","[4.0, 3.0, 2.0, 4.0, 5.0, 4.0, 3.0, 2.0]","[21.0, 19.0, 19.0, 20.0, 29.0, 25.0, 20.0, 18.0]","[(0.2800964052936168, 0.3333333333333333), (0.21259139050877143, 0.2671116827781183), (0.1535737792084878, 0.14705882352941177), (0.30677024007840165, 0.2857142857142857), (0.298231969601362, 0.25724596755384166), (0.33333333333333337, 0.3155943597997745), (0.25993762245501817, 0.26160832178497173), (0.5759952710359587, 0.3410955201203233)]"
691,351/IMG_4955.JPG,351,101.0,91.0,127.0,"[0.4861126, 0.26044828, 0.674509808421135]",0.297171413898468,"[-0.549853182676585, 363.59317925395686]","[10.326865438276682, 10.321996982216172]","rectangles[[(1687, 1673) (1816, 1802)], [(2050, 1489) (2158, 1597)], [(1887, 1500) (1977, 1589)], [(1486, 1099) (1615, 1228)], [(1441, 1609) (1548, 1716)], [(927, 1630) (1056, 1759)], [(2408, 1537) (2516, 1645)], [(2193, 1322) (2301, 1430)], [(1154, 1501) (1262, 1609)], [(1763, 1406) (1871, 1513)], [(2088, 1687) (2217, 1816)]]",11,"[19.0, 17.0, 15.0, 21.0, 19.0, 20.0, 19.0, 17.0, 18.0, 19.0, 27.0]","[5.0, 4.0, 3.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0]","[29.0, 25.0, 18.0, 32.0, 22.0, 28.0, 28.0, 24.0, 22.0, 29.0, 40.0]","[(0.3016921834310232, 0.3356598887956653), (0.27653315937748607, 0.29047461653550305), (0.292103118918493, 0.2795867356002105), (0.16040427145518268, 0.1626111376990738), (0.22188007849009164, 0.20447218324294508), (0.29065658392992416, 0.24974213505257492), (0.32636898871828884, 0.3641205162218227), (0.30597159483648995, 0.3078314151048782), (0.29077895499844486, 0.2727272727272727), (0.3252675169916044, 0.29942473580817114), (0.2877543184223316, 0.27712929246129075)]"
692,352/IMG_7781.JPG,352,82.0,72.0,117.0,"[0.41730827, 0.3084668, 0.8549019619822502]",0.45844051241874695,"[-0.8513401531787186, 150.23315213360866]","[10.290575430362885, 10.284222093345187]","rectangles[[(2742, 1232) (2965, 1455)], [(2198, 1183) (2421, 1406)]]",2,"[14.0, 15.0]","[7.0, 7.0]","[27.0, 25.0]","[(0.37391826778899173, 0.31931175993382804), (0.3721899610413752, 0.40234102767401875)]"
693,352/IMG_7783.JPG,352,74.0,60.0,107.0,"[0.4674588, 0.32486847, 0.8745098039507866]",0.42558810114860535,"[1.1893429802686275, 196.0943650388761]","[10.269937245326732, 10.302834157593999]","rectangles[[(2846, 1301) (3113, 1568)], [(2281, 1241) (2548, 1509)], [(1418, 1240) (1739, 1561)], [(847, 1097) (1168, 1418)]]",4,"[13.0, 13.0, 14.0, 10.0]","[8.0, 7.0, 7.0, 6.0]","[26.0, 24.0, 25.0, 20.0]","[(0.31890823023547155, 0.3302278246975604), (0.3951096211718323, 0.3941335040736617), (0.23807915713082578, 0.2100443963530991), (0.20317100635504706, 0.19587208157198469)]"
694,353/IMG_8612.JPG,353,66.0,35.0,104.0,"[0.47856563, 0.3154565, 0.8000000044703484]",0.3051990270614624,"[-0.6833912454873363, 90.27181176868004]","[10.210907986400537, 10.21200478345041]","rectangles[[(1111, 180) (1154, 223)], [(587, 766) (854, 1033)], [(2844, 1062) (3165, 1383)], [(1028, 164) (1080, 216)], [(1304, 193) (1356, 245)], [(1109, 274) (1160, 326)], [(2881, 354) (2917, 390)], [(2961, 358) (2997, 394)], [(1234, 294) (1296, 357)], [(1178, 401) (1230, 452)], [(1045, 274) (1081, 310)], [(1172, 176) (1224, 228)], [(1048, 391) (1092, 434)]]",13,"[13.0, 9.0, 15.0, 14.0, 13.0, 18.0, 19.0, 11.0, 17.0, 13.0, 16.0, 11.0, 10.0]","[0.0, 6.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 19.0, 26.0, 20.0, 19.0, 25.0, 18.139999999984866, 16.0, 24.0, 22.0, 25.0, 15.0, 16.0]","[(0.3347911841944914, 0.3347911841944914), (0.31017856703192836, 0.2519466116891488), (0.2304882664749554, 0.22958935858789836), (0.29953523924572845, 0.282842712474619), (0.29953523924572845, 0.282842712474619), (0.3125, 0.375), (0.48507125007266594, 0.24142135623730948), (0.4045084971874737, 0.36380343755449945), (0.2627097836455158, 0.24253562503633297), (0.42857142857142855, 0.282842712474619), (0.3333333333333333, 0.2660031491761306), (0.27607881518711636, 0.2222222222222222), (0.282842712474619, 0.42857142857142855)]"
695,353/IMG_8613.JPG,353,64.0,30.0,100.0,"[0.50843483, 0.33458883, 0.8274509832262993]",0.24777430295944214,"[-1.4696929550585982, 69.35416353759881]","[10.158907029243283, 10.26607172870923]","rectangles[[(2880, 741) (3201, 1062)], [(348, 455) (669, 776)], [(936, 44) (988, 95)]]",3,"[12.0, 10.0, 9.0]","[6.0, 6.0, 0.0]","[23.0, 21.0, 14.0]","[(0.2939317169538162, 0.3162292675553134), (0.38347999786432063, 0.29114424198145694), (0.25, 0.381720680758398)]"
696,353/IMG_8614.JPG,353,55.0,20.0,89.0,"[0.52011406, 0.3288274, 0.8313725516200066]",0.265983909368515,"[1.332960399337446, 67.91170738539859]","[10.130855044762425, 10.192324973304027]","rectangles[[(349, 706) (617, 974)], [(2844, 1062) (3165, 1383)]]",2,"[5.0, 9.0]","[4.0, 6.0]","[10.0, 18.0]","[(0.1241227851058734, 0.0908268536745599), (0.2781339435704275, 0.33143899174720315)]"
697,353/IMG_8615.JPG,353,64.0,31.0,99.0,"[0.5086733, 0.3244616, 0.8117647096514702]",0.25659334659576416,"[-0.2148154004016586, 56.293871780150276]","[10.18354879880758, 10.196655049257496]","rectangles[[(379, 676) (646, 944)], [(1061, 73) (1123, 135)], [(924, 49) (976, 101)], [(2844, 1062) (3165, 1383)], [(3460, 546) (3567, 653)], [(1005, 190) (1048, 233)], [(2753, 150) (2789, 186)], [(2833, 154) (2869, 190)], [(674, 357) (736, 419)], [(2896, 79) (2940, 122)]]",10,"[6.0, 11.0, 11.0, 13.0, 12.0, 7.0, 12.0, 7.0, 11.0, 6.0]","[5.0, 1.0, 0.0, 7.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[14.0, 14.0, 16.0, 22.0, 17.0, 12.0, 13.0, 10.0, 18.0, 7.0]","[(0.15320606777420523, 0.11789323463140836), (0.35633663192388604, 0.3432032364918221), (0.2222222222222222, 0.375), (0.26883603803408357, 0.29411252450076786), (0.2900491518372268, 0.2530294240356804), (0.21213203435596426, 0.29953523924572845), (0.375, 0.423606797749979), (0.2367331166253993, 0.2367331166253993), (0.5533985905294664, 0.32539568672798425), (0.2909343431571768, 0.29953523924572845)]"
698,354/IMG_0015.JPG,354,59.0,28.0,92.0,"[0.2157527, 0.20568962, 0.4745098315179348]",0.35404717922210693,"[1.1520623132638799, 199.21094347449892]","[10.145499869525358, 10.323330867051382]","rectangles[[(461, 461) (846, 846)]]",1,[14.0],[9.0],[25.0],"[(0.31689999652740203, 0.33174296704542416)]"
699,354/IMG_0017.JPG,354,58.0,28.0,86.0,"[0.2225038, 0.21072964, 0.505882378667593]",0.3977862000465393,"[1.089015990351157, 172.6528308484978]","[10.168974900997119, 10.33218373833847]","rectangles[[(21, 802) (96, 876)], [(526, 669) (847, 990)]]",2,"[14.0, 11.0]","[2.0, 8.0]","[18.0, 17.0]","[(0.38014296063485276, 0.31347391590650286), (0.30154839211056644, 0.306203935155586)]"
700,355/IMG_0006.JPG,355,59.0,34.0,83.0,"[0.24273144, 0.22926575, 0.5215686522424221]",0.4199843108654022,"[-1.1332865546774438, 68.4470598345904]","[10.214674950804158, 10.311148049655099]","rectangles[[(1005, 242) (1191, 428)], [(1315, 304) (1501, 490)], [(527, 409) (795, 676)]]",3,"[6.0, 5.0, 12.0]","[4.0, 4.0, 7.0]","[11.0, 9.0, 23.0]","[(0.35640921799226777, 0.3286087263518562), (0.32862047527354477, 0.30926191658519303), (0.36825874380576906, 0.29775954815525835)]"
701,355/IMG_0011.JPG,355,64.0,40.0,87.0,"[0.27127054, 0.24206, 0.5725490413606167]",0.38808679580688477,"[-1.1937087397815234, 108.63240768757728]","[10.289231191076327, 10.311390791675535]","rectangles[[(613, 415) (835, 638)], [(1418, 325) (1604, 511)], [(1109, 284) (1294, 469)], [(6, 17) (96, 106)]]",4,"[21.0, 7.0, 8.0, 7.0]","[9.0, 5.0, 6.0, 2.0]","[31.0, 12.0, 14.0, 12.0]","[(0.3918918918918919, 0.31751077758143653), (0.3508085669862803, 0.33899428766842543), (0.3286733200357956, 0.30776235716565514), (0.2538470508005519, 0.37370465934182984)]"
702,355/IMG_0018.JPG,355,55.0,30.0,76.0,"[0.26701257, 0.23428415, 0.5450980626046658]",0.3593738079071045,"[0.32773850678055544, 52.81098370604357]","[10.190032831350639, 10.265660533968594]","rectangles[[(1067, 222) (1253, 407)], [(1377, 284) (1563, 469)], [(588, 390) (811, 613)]]",3,"[8.0, 7.0, 15.0]","[6.0, 5.0, 8.0]","[13.0, 12.0, 26.0]","[(0.3028912664076913, 0.29356000136723387), (0.2616141428004542, 0.23347415312937503), (0.34964186089821925, 0.26206052698976634)]"
703,355/IMG_0021.JPG,355,64.0,42.0,87.0,"[0.28038973, 0.24776016, 0.5960784517228603]",0.38638389110565186,"[1.00589192476412, 84.05950273467003]","[10.290730010330064, 10.293503675873437]","rectangles[[(1418, 345) (1604, 531)], [(1109, 284) (1294, 469)], [(587, 409) (854, 676)], [(6, 26) (96, 116)]]",4,"[8.0, 8.0, 24.0, 6.0]","[5.0, 6.0, 13.0, 3.0]","[13.0, 14.0, 37.0, 11.0]","[(0.3505613147360907, 0.3079556302117822), (0.3430805738534929, 0.31223455792003474), (0.4037356281387654, 0.3325692211432591), (0.27077018752058873, 0.32835708335755537)]"
704,355/IMG_0024.JPG,355,63.0,33.0,84.0,"[0.25158665, 0.23616214, 0.5450980626046658]",0.43338626623153687,"[0.7270452415463067, 206.11889772653063]","[10.185989361493608, 10.28848955485601]","rectangles[[(563, 415) (786, 638)], [(1377, 325) (1563, 511)], [(1067, 263) (1253, 449)]]",3,"[13.0, 5.0, 6.0]","[7.0, 4.0, 4.0]","[23.0, 8.0, 10.0]","[(0.3248864132269229, 0.2953994297581585), (0.35465423412053854, 0.3362596309685228), (0.3227141665159068, 0.28737026924664694)]"
705,356/IMG_7118.JPG,356,82.0,55.0,102.0,"[0.49009395, 0.32431838, 0.9137254878878593]",0.36199644207954407,"[-0.7912008062006609, 365.58036052282677]","[10.227678137556403, 10.376235992341748]","rectangles[[(1204, 776) (1525, 1097)], [(812, 2346) (1133, 2667)], [(2167, 1989) (2488, 2310)]]",3,"[8.0, 13.0, 7.0]","[5.0, 6.0, 4.0]","[17.0, 27.0, 14.0]","[(0.2933640271046981, 0.3150310941852915), (0.4280781449495776, 0.39097588749222806), (0.3431224950852821, 0.3408156513104452)]"
706,356/IMG_7119.JPG,356,79.0,54.0,98.0,"[0.49667203, 0.32362747, 0.9098039194941521]",0.36179372668266296,"[-0.7709064243319483, 146.38647478507022]","[10.279536791507155, 10.330578772327376]","rectangles[[(2167, 2096) (2488, 2417)], [(1270, 885) (1538, 1152)], [(954, 2453) (1275, 2774)], [(1418, 1398) (1604, 1584)]]",4,"[7.0, 5.0, 12.0, 10.0]","[4.0, 4.0, 6.0, 4.0]","[15.0, 11.0, 25.0, 13.0]","[(0.2957285934401084, 0.2876024405847483), (0.295513576232913, 0.30248178052437424), (0.27620401842445097, 0.24240328488429544), (0.21864326664404848, 0.21667136124825614)]"
707,356/IMG_7121.JPG,356,77.0,49.0,89.0,"[0.48818073, 0.32059142, 0.9176470562815666]",0.3692529797554016,"[-0.8858342754462992, 91.67878707749138]","[10.316202504732656, 10.316240546177577]","rectangles[[(1168, 848) (1489, 1169)], [(1331, 1356) (1554, 1579)], [(718, 2387) (1103, 2772)], [(2192, 2044) (2459, 2311)]]",4,"[8.0, 12.0, 11.0, 5.0]","[4.0, 6.0, 5.0, 4.0]","[17.0, 18.0, 22.0, 10.0]","[(0.385577745174371, 0.35922625342995596), (0.4245498147497387, 0.4152720673438541), (0.3633147728893823, 0.3993157739865428), (0.10033751872534366, 0.11372451079658877)]"
708,356/IMG_7122.JPG,356,78.0,48.0,93.0,"[0.50482744, 0.3232298, 0.9098039194941521]",0.36200597882270813,"[-0.7328151017865066, 188.35073665903195]","[10.298919058068591, 10.335295941195014]","rectangles[[(1275, 848) (1596, 1169)], [(847, 2381) (1168, 2702)], [(2203, 1989) (2523, 2310)], [(1422, 1371) (1577, 1526)]]",4,"[8.0, 12.0, 6.0, 8.0]","[4.0, 6.0, 4.0, 3.0]","[16.0, 25.0, 14.0, 12.0]","[(0.2710375091532876, 0.2028403059000332), (0.3919359077464274, 0.35528226669735946), (0.3371229406805562, 0.35771813253712087), (0.24199904113777435, 0.20720995483418486)]"
709,356/IMG_7123.JPG,356,77.0,50.0,95.0,"[0.49861893, 0.323689, 0.9176470562815666]",0.3633442223072052,"[-0.7938013269450953, 84.1486779456457]","[10.326576197576594, 10.344518963230971]","rectangles[[(1168, 776) (1489, 1097)], [(2162, 1954) (2429, 2222)], [(847, 2346) (1168, 2667)]]",3,"[6.0, 5.0, 15.0]","[4.0, 4.0, 7.0]","[13.0, 11.0, 30.0]","[(0.3594068598927917, 0.3411576801328251), (0.36004583191142936, 0.3330265611227178), (0.343633069846419, 0.30876163070075696)]"
710,357/IMG_7124.JPG,357,75.0,39.0,99.0,"[0.46708933, 0.30021375, 0.8745098039507866]",0.4185405969619751,"[-1.5469913006098266, 168.04761230080004]","[10.266445829650324, 10.355556941442053]","rectangles[[(1716, 231) (1984, 498)], [(354, 1538) (1019, 2203)], [(2643, 1317) (3029, 1702)], [(1578, 638) (1801, 861)], [(1711, 1956) (1754, 1999)]]",5,"[4.0, 17.0, 5.0, 7.0, 10.0]","[3.0, 6.0, 3.0, 5.0, 0.0]","[9.0, 34.0, 10.0, 13.0, 16.0]","[(0.17387196327372456, 0.16493649470389832), (0.3718454336593117, 0.3265622459752057), (0.34961674358036926, 0.36115400509914014), (0.3630163045230069, 0.3322869648513686), (0.1643989873053573, 0.2699172818834084)]"
711,357/IMG_7125.JPG,357,76.0,39.0,99.0,"[0.45475543, 0.2998095, 0.8784313723444939]",0.4207727313041687,"[0.1304033078891334, 61.5223536610881]","[10.345803970211259, 10.341735197497627]","rectangles[[(1746, 231) (2013, 498)], [(2702, 1383) (3023, 1704)], [(479, 1651) (1034, 2206)], [(1705, 1970) (1741, 2006)]]",4,"[4.0, 5.0, 17.0, 9.0]","[3.0, 3.0, 5.0, 0.0]","[9.0, 8.0, 35.0, 15.0]","[(0.3723161087221179, 0.36557857747029376), (0.335794540952624, 0.3580494677025181), (0.4017022149051491, 0.3456315278534183), (0.19611613513818404, 0.2367331166253993)]"
712,357/IMG_7126.JPG,357,77.0,39.0,102.0,"[0.48201028, 0.29936722, 0.8627450913190842]",0.41307568550109863,"[0.11065722117389565, 108.664621657649]","[10.285280498561137, 10.35048600230303]","rectangles[[(1716, 171) (1984, 439)], [(1478, 498) (1746, 766)], [(2643, 1232) (3029, 1617)], [(1639, 1932) (1682, 1975)]]",4,"[4.0, 7.0, 6.0, 12.0]","[4.0, 5.0, 3.0, 0.0]","[10.0, 12.0, 11.0, 18.0]","[(0.297555584458932, 0.29609549887784864), (0.4385290096535146, 0.43429502921928964), (0.4155161876573097, 0.41763160586318615), (0.1643989873053573, 0.33541019662496846)]"
713,357/IMG_7127.JPG,357,76.0,39.0,102.0,"[0.46679476, 0.29984298, 0.866666667163372]",0.4207536578178406,"[0.8465463260467495, 138.85243966167826]","[10.356629066689605, 10.344784176535097]","rectangles[[(1746, 142) (2013, 409)], [(479, 1589) (1034, 2144)], [(1504, 514) (1727, 737)], [(2643, 1274) (3029, 1660)]]",4,"[4.0, 16.0, 6.0, 6.0]","[4.0, 5.0, 4.0, 3.0]","[9.0, 30.0, 10.0, 11.139999999984866]","[(0.262239640168556, 0.26168987012034406), (0.4170539308859595, 0.35261660091274954), (0.3340342317182319, 0.31262197603638436), (0.40296807292975284, 0.39096512634542496)]"
714,357/IMG_7128.JPG,357,75.0,37.0,95.0,"[0.4676318, 0.30036545, 0.866666667163372]",0.4322407841682434,"[-1.313177887399686, 172.69916039170545]","[10.43546956123101, 10.289524414825229]","rectangles[[(541, 1404) (1096, 1959)], [(2643, 1189) (3029, 1574)], [(1097, 277) (1418, 598)]]",3,"[16.0, 6.0, 7.0]","[5.0, 3.0, 4.0]","[29.0, 12.0, 11.0]","[(0.5070038429099338, 0.4210689608298949), (0.3992223223188081, 0.4170165043562667), (0.25364172435266813, 0.27604378772980115)]"
715,357/IMG_7129.JPG,357,77.0,38.0,95.0,"[0.45840687, 0.30772898, 0.8980392143130302]",0.47148025035858154,"[0.333945071844894, 103.73041983911952]","[10.293823345689669, 10.286606054131909]","rectangles[[(664, 1651) (1219, 2206)], [(1657, 201) (1924, 468)], [(1281, 663) (1504, 885)], [(3605, 1090) (3641, 1126)]]",4,"[16.0, 5.0, 5.0, 16.0]","[5.0, 4.0, 4.0, 0.0]","[30.0, 9.0, 9.0, 21.0]","[(0.36033725568885794, 0.2812826963753322), (0.26527921277662014, 0.2607648366680196), (0.3347490567554831, 0.2933556435390142), (0.3287979746107146, 0.36380343755449945)]"
716,358/IMG_7168.JPG,358,65.0,28.0,91.0,"[0.48130956, 0.28256893, 0.8352941200137138]",0.36913591623306274,"[-0.348771003583907, 58.52349955359813]","[10.267191913924824, 10.27656529058003]","rectangles[[(1573, 418) (1959, 804)], [(1097, 1240) (1418, 1561)]]",2,"[24.0, 10.0]","[8.0, 5.0]","[39.0, 20.0]","[(0.4648999396284352, 0.3263884946483534), (0.31356944027424594, 0.27598511886659066)]"
717,358/IMG_7169.JPG,358,67.0,30.0,96.0,"[0.50905865, 0.28833216, 0.8549019619822502]",0.3611462712287903,"[-0.06340695196683198, 63.12685640834652]","[10.19461129652841, 10.283265235158897]","rectangles[[(1488, 376) (1873, 761)], [(1061, 1133) (1382, 1454)]]",2,"[16.0, 12.0]","[6.0, 5.0]","[24.0, 22.0]","[(0.29763676161779884, 0.23877168274202296), (0.3660160396954981, 0.3789106738430662)]"
718,358/IMG_7170.JPG,358,67.0,31.0,94.0,"[0.5160982, 0.28938767, 0.8588235303759575]",0.3586288392543793,"[0.06340695196683198, 63.12685640834652]","[10.23559488495543, 10.230010325198391]","rectangles[[(1488, 461) (1873, 846)], [(1103, 889) (1488, 1274)]]",2,"[13.0, 13.0]","[6.0, 6.0]","[24.0, 26.0]","[(0.1452014110323281, 0.14455939890462574), (0.4279769487847164, 0.4346347509317438)]"
719,358/IMG_7171.JPG,358,67.0,32.0,96.0,"[0.519387, 0.28793553, 0.8431372568011284]",0.35250839591026306,"[-0.23021958727684372, 65.73431371817918]","[10.221535959105228, 10.326841755775432]","rectangles[[(1402, 590) (1787, 975)], [(1017, 1018) (1402, 1403)]]",2,"[13.0, 16.0]","[6.0, 6.0]","[26.0, 30.0]","[(0.13897557246154052, 0.12066997587259552), (0.4471495172559623, 0.48186925174969775)]"
720,359/IMG_7368.JPG,359,63.0,34.0,77.0,"[0.4609142, 0.31568176, 0.8627451024949551]",0.36954179406166077,"[-0.6937020071375852, 123.5556554755791]","[10.228303975218601, 10.281118942421157]",rectangles[],0,[],[],[],[]
721,359/IMG_7369.JPG,359,67.0,31.0,80.0,"[0.4477711, 0.31586164, 0.8784313760697842]",0.34451135993003845,"[0.35344023035167305, 109.78615577567146]","[10.30782401682887, 10.331902125032979]",rectangles[],0,[],[],[],[]
722,359/IMG_7371.JPG,359,73.0,32.0,85.0,"[0.46169907, 0.31387025, 0.8823529407382011]",0.34142062067985535,"[-0.7105383156866815, 113.45483682946268]","[10.265040829554545, 10.376250344224147]","rectangles[[(603, 480) (1157, 1035)], [(964, 1581) (1426, 2043)]]",2,"[8.0, 10.0]","[3.0, 4.0]","[15.0, 19.0]","[(0.29692701228067425, 0.2791150629175971), (0.4578120288970714, 0.4023520783157949)]"
723,360/IMG_7401.JPG,360,83.0,67.0,126.0,"[0.46638167, 0.3050108, 0.8549019619822502]",0.1851211041212082,"[0.27002561614486076, 116.21101496846157]","[10.268346602816171, 10.248050740910184]","rectangles[[(1439, 944) (1625, 1130)], [(3818, 1313) (3861, 1356)]]",2,"[11.0, 18.0]","[5.0, 0.0]","[19.0, 25.0]","[(0.34832495636884503, 0.29196900801171394), (0.2367331166253993, 0.16666666666666666)]"
